"HMDB_id","T_L4_D5_01","T_L4_D5_02","T_L4_D5_03","T_L4_D6_01","T_L4_D6_02","T_L4_D6_03","T_L4_F7_01","T_L4_F7_02","T_L4_F7_03","T_L4_M8_01","T_L4_M8_02","T_L4_M8_03"
"HMDB0012328",-2.39592867633114,-2.05889368905357,-1.83650126771712,-1.39592867633114,-1.73696559416621,-0.689659879387849,0.790772037862,0.31034012061215,0.678071905112638,0.22650852980868,-0.104697378666693,-0.0291463456595165
"HMDB0000209",-1.21759143507263,1.46466826700344,0.782408564927373,0.505890929729957,-0.15200309344505,1.08406426478847,2.35049724708413,0.485426827170242,1.20163386116965,1.08406426478847,0.505890929729957,0.286881147788162
"HMDB0002107",1.73552217729654,1.75274859140713,1.72683121703249,1.74416109557041,2.01792190799726,1.81966818349646,1.77820857639809,1.74416109557041,1.75274859140713,1.81557542886257,1.74846123300404,1.70929063572336
"HMDB0000857",1.36737106564853,1.36737106564853,1.37851162325373,1.29278174922785,1.44360665147561,1.33913738491959,1.41683974191283,1.41683974191283,1.32192809488736,1.41683974191283,1.39506279951758,1.33913738491959
"HMDB0000237",1.05658352836637,1.54596836910529,1.05658352836637,2.20163386116965,0.526068811667588,2.89336221076387,1.64616265715789,1.09085343045111,1.30451104180995,2.38128337250378,1.53106949272595,2.70265754339091
"HMDB0000824",2.66448284036468,2.68929916053589,2.54843662469604,2.56071495447448,2.4594316186373,2.59215800212536,2.37851162325373,2.26303440583379,2.33628338786443,2.72465027173297,2.92029330021101,2.98185265328974
"HMDB0000243",5.10685079645022,5.0639343057541,5.69013769298664,5.68004299262257,5.65563804923464,4.69265037003553,5.6906964439777,5.86046625851717,6.25285462595139,5.66305992374782,5.13298804262744,5.49601487343776
"HMDB0000849",2.77610398807316,2.78450398292957,2.97269265400426,3.33913738491959,2.53106949272595,2.97819562968165,3.4369613378336,3.52481592835751,4.22496636500027,3.60169651648096,3.72246602447109,2.83995958748953
"HMDB0034297",1.31034012061215,1.29865831556452,1.31034012061215,1.35049724708413,1.32768736417605,1.36176835941915,1.36176835941915,1.34482849699744,1.36176835941915,1.39506279951758,1.40599235967584,1.40599235967584
"HMDB0000939",3.39231742277876,3.33913738491959,3.54473265593262,3.13422093976063,2.9126498648972,3.02680005934372,2.9126498648972,2.78659636189081,3.28392177230762,3.69041709553247,3.62993940943954,3.5197934862411
"HMDB0000848",-0.0588936890535686,0.070389327891398,0.070389327891398,-0.120294233717712,-0.251538766995964,0.137503523749935,-0.321928094887362,-0.184424571137427,-0.494109070270043,0.367371065648529,0.250961573533219,0.16349873228288
"HMDB0000254",6.166514610409,6.1407786557828,6.20633064787105,5.66987716048909,5.67863534782274,5.79441586635011,6.6246858105254,6.60303282649962,6.56605403817109,6.57440430902258,6.61456262282411,6.58195375084882
"HMDB0015621",-2.09541956507868,-2.25153876699596,-2.09541956507868,-2.09541956507868,-2.09541956507868,-2.19759995988516,-2.09541956507868,-2.19759995988516,-2.09541956507868,-2.19759995988516,-2.30757280191029,-2.30757280191029
"HMDB0000036",-4.23786383009889,-4.26534456652099,-4.38082178394093,-4.29335894269059,-4.38082178394093,-4.15842936260448,-4.23786383009889,-4.18442457113743,-4.29335894269059,-3.98850436116217,-4.05889368905357,-4.08314123530025
"HMDB0000896",-1.69899774396719,-1.57776699931695,-1.59946207041627,-1.71311885221184,-1.62593428177746,-1.64837167089722,-1.5649048483799,-1.62148837674627,-1.55639334852439,-1.64837167089722,-1.71311885221184,-1.68965987938785
"HMDB0000874",-3.19759995988516,-3.27928375747887,-3.17136841831198,-3.17136841831198,-3.32192809488736,-3.23786383009889,-3.1456053222469,-3.10780328953452,-3.15842936260448,-3.23786383009889,-3.09541956507868,-3.18442457113743
"HMDB0000910",-2.73696559416621,NA,-3.47393118833241,-2.55639334852439,-2.73696559416621,-1.83650126771712,-1.21759143507263,-4.32192809488736,-2.64385618977472,2.02147972741045,-3.18442457113743,-2.39592867633114
"HMDB0000947",0.286881147788162,0.238786859587116,0.263034405833794,0.298658315564515,0.31034012061215,0.333423733725192,0.37851162325373,0.263034405833794,0.27500704749987,0.286881147788162,0.22650852980868,0.286881147788162
"HMDB0033724",-0.83650126771712,-0.83650126771712,-0.83650126771712,-0.62148837674627,-0.736965594166206,-0.83650126771712,-0.713118852211838,-0.810966175609983,-0.915935735211525,-0.666576266274808,-0.810966175609983,-0.862496476250065
"HMDB0000946",0.0100636833446975,0.0690146779151805,0.0908534304511135,0.158337027167101,0.0621217119077975,-0.00288827932482651,0.147957881387101,0.0962618530584035,0.136191386287144,0.0745054363636298,0.0565835283663675,0.0565835283663675
